869 228 992
253 648 142
503 811 516
684 436 930
916 171 881
626 118 64
247 933 779
505 112 805
281 378 337
40 577 536
900 504 127
469 776 447
750 648 589
686 63 701
431 683 666
288 504 660
784 115 743
497 546 135
484 325 371
851 72 56
783 669 950
715 451 655
843 985 864
123 233 34
835 723 848
668 726 289
319 371 918
114 175 585
210 919 962
406 987 166
161 194 314
765 207 244
782 332 506
491 867 251
246 404 567
922 335 546
936 631 355
948 394 774
171 700 197
341 545 196
247 961 705
893 331 25
119 738 889
591 417 760
227 818 459
112 766 76
934 377 210
78 198 76
753 756 257
415 572 828
507 830 790
144 202 106
951 279 172
443 298 349
485 938 252
526 945 647
805 719 380
878 15 998
397 810 216
644 147 316
784 100 363
609 223 797
13 398 461
438 351 172
346 663 201
650 398 296
955 804 351
661 611 925
107 920 222
432 704 539
18 411 673
504 382 806
52 914 57
718 76 695
123 463 411
267 987 94
878 121 428
253 607 56
446 430 998
988 368 305
117 179 741
792 593 866
815 157 10
202 44 400
231 171 47
58 986 92
294 52 334
1 433 109
444 306 251
408 798 159
850 210 599
460 513 945
34 788 646
598 740 288
382 754 155
113 219 97
178 553 234
912 405 418
449 435 40
844 173 650
618 543 264
592 12 202
474 313 971
811 706 155
717 167 373
788 598 431
228 276 250
657 311 776
70 203 624
216 872 817
12 317 898
986 44 403
691 651 684
804 31 6
309 61 468
566 692 647
981 448 266
789 759 258
906 50 915
443 203 643
874 739 116
759 531 743
775 579 398
467 787 504
450 54 133
242 111 508
751 285 806
370 784 399
199 885 972
616 911 208
494 676 68
958 421 696
330 795 71
279 241 93
22 346 618
325 586 696
562 701 888
786 629 683
91 825 165
656 749 665
310 773 923
37 259 342
497 361 728
997 437 722
949 472 847
516 340 505
433 517 183
803 757 673
458 596 252
810 177 323
727 948 814
103 283 213
943 45 682
910 979 191
923 125 190
772 323 712
314 763 700
225 382 897
28 126 686
323 904 170
246 734 242
532 62 582
678 678 45
223 331 398
920 431 358
38 322 539
529 929 673
855 511 803
975 785 400
102 576 672
996 417 104
821 90 282
662 429 689
878 385 460
877 497 132
694 185 970
837 656 146
449 340 992
889 329 946
863 318 10
987 37 460
160 31 830
870 781 208
792 995 844
719 593 26
17 324 35
236 791 894
494 267 176
252 133 931
710 385 700
153 748 295
363 646 234
574 892 864
761 474 717
748 862 275
962 302 805
150 106 413
101 768 983
978 695 601
890 79 802
803 995 636
196 150 168
965 240 514
534 431 738
995 173 229
385 349 999
519 787 236
602 803 981
176 61 966
729 35 187
213 998 443
8 584 102
556 444 137
712 636 768
42 443 767
203 745 183
57 162 583
16 171 916
812 546 351
905 412 267
121 279 303
362 26 408
745 369 127
855 754 36
474 817 155
712 802 458
728 189 624
753 633 828
612 269 617
294 178 644
398 23 226
4 580 310
962 487 367
681 849 158
71 295 678
264 862 219
487 3 470
936 319 385
617 784 724
550 974 119
479 698 956
582 11 983
670 993 789
579 57 492
932 863 348
987 974 982
2 939 900
616 914 20
385 55 548
98 317 675
204 999 305
821 648 362
762 439 982
683 575 115
274 422 149
395 903 924
984 530 509
166 83 917
664 971 96
457 604 308
172 43 859
525 868 220
968 311 610
532 621 179
860 991 356
9 474 222
471 741 472
245 350 615
893 968 671
779 613 699
607 729 960
300 75 137
256 468 975
934 88 900
774 162 31
26 667 214
868 356 54
741 373 93
264 393 713
468 821 840
19 425 721
441 76 662
375 400 286
79 435 837
375 117 131
218 342 526
703 925 661
777 449 394
964 954 272
227 695 226
210 430 274
25 981 374
292 241 595
815 624 628
809 412 291
58 457 845
668 476 374
24 415 610
588 881 722
587 39 691
325 628 635
527 900 326
526 199 245
558 437 207
901 592 830
147 816 256
882 357 997
709 874 297
77 95 309
392 521 630
479 217 565
989 321 443
716 16 58
314 485 894
959 430 463
758 179 562
561 356 440
344 735 709
102 294 501
639 607 62
632 603 787
506 203 253
963 300 109
650 225 370
698 53 297
618 30 548
869 997 688
985 883 276
182 841 472
179 993 552
348 163 22
978 240 505
725 918 46
929 208 319
997 36 873
730 950 264
342 797 430
215 178 108
813 244 944
726 293 198
844 489 404
1 902 438
593 661 162
798 274 388
610 199 315
909 13 158
570 429 815
265 212 877
51 866 128
576 424 441
41 959 988
639 314 550
613 748 176
861 445 548
413 465 585
944 660 335
271 180 574
773 633 131
486 913 328
919 905 850
389 870 747
768 299 52
302 503 140
78 169 251
878 749 338
813 405 243
791 267 875
859 333 245
934 356 205
58 124 325
580 954 101
856 186 387
58 447 225
296 684 954
60 859 323
305 487 661
892 668 670
988 154 607
577 130 872
975 350 611
744 111 541
78 656 614
980 572 985
846 217 471
549 296 99
27 783 200
707 791 640
522 329 804
276 347 845
803 379 572
834 16 840
91 177 319
133 66 516
755 694 356
379 50 346
431 73 313
121 749 940
90 838 486
481 941 533
603 521 753
519 459 593
840 91 172
117 753 898
173 600 59
759 214 197
733 845 800
754 966 834
95 283 175
916 781 742
41 529 511
717 781 435
789 403 623
40 889 156
997 543 219
995 10 704
423 304 999
981 670 703
346 103 14
362 292 154
502 931 272
109 857 345
900 400 553
668 580 791
968 266 361
916 887 929
978 813 596
651 419 283
358 211 840
729 367 887
494 211 102
886 387 409
437 155 923
429 262 155
890 230 227
481 718 547
569 61 430
924 436 755
122 269 599
176 1 530
133 104 388
889 911 485
963 687 450
481 822 206
483 608 42
339 635 435
215 273 209
973 823 929
924 805 543
602 359 543
407 395 65
523 496 24
831 435 845
489 278 19
897 110 526
547 853 882
199 706 398
852 82 635
8 24 9
234 830 132
449 957 323
724 163 154
70 576 548
438 670 885
988 503 184
251 712 52
386 219 169
719 890 906
157 453 190
369 277 120
235 447 440
45 141 250
654 668 829
347 630 105
242 507 15
495 950 110
130 18 517
159 641 818
386 287 844
725 288 156
8 945 73
884 43 812
820 249 708
496 363 794
701 30 315
47 900 571
250 180 627
678 242 188
135 148 571
831 578 236
376 522 586
876 382 258
911 543 388
273 550 849
199 988 452
755 24 179
820 566 782
930 103 867
504 847 211
197 428 981
48 376 775
137 827 245
843 208 180
351 592 730
672 153 8
841 752 5
500 953 446
86 846 477
93 420 706
605 774 21
411 429 598
446 710 30
584 851 513
636 636 360
89 313 818
795 971 400
503 268 684
270 195 836
417 489 794
317 554 160
175 795 674
495 136 175
920 540 635
254 385 941
216 747 84
331 163 116
134 529 686
941 433 124
578 768 647
77 270 535
128 528 955
797 126 584
156 212 128
963 436 166
827 707 112
522 763 623
241 638 795
289 825 897
825 220 141
490 237 270
809 332 995
371 727 102
550 470 51
150 536 865
438 572 663
587 104 26
205 39 701
780 961 447
569 770 611
123 880 989
698 462 770
357 473 901
942 116 928
311 214 61
718 576 315
67 150 484
349 451 734
788 643 91
669 622 848
583 512 475
433 767 769
348 493 108
609 45 141
64 603 491
121 188 989
154 36 874
611 562 933
859 656 43
678 633 351
655 891 920
844 845 395
723 329 463
583 192 483
886 749 416
530 84 933
720 123 548
826 219 428
789 71 604
809 718 816
576 765 758
590 56 698
531 611 678
751 779 856
315 343 649
28 623 176
716 322 869
621 520 846
890 845 661
560 437 386
878 281 414
279 515 46
752 374 49
117 264 956
635 285 145
176 355 171
959 644 582
407 472 822
963 900 17
298 739 406
350 93 529
651 90 708
109 382 39
217 671 493
337 31 104
306 519 494
323 825 131
