481 347 162
770 484 588
125 255 266
33 346 487
76 837 322
473 837 166
327 933 42
210 207 855
228 41 501
729 179 582
699 664 502
80 594 334
684 740 866
945 956 361
184 867 702
640 902 806
367 281 517
187 213 367
525 372 148
130 548 520
224 769 400
88 917 895
58 959 342
904 732 23
352 98 710
56 776 454
36 899 956
537 974 893
572 25 377
261 237 536
474 315 431
1 886 133
495 402 33
529 617 91
424 587 14
790 775 348
829 175 179
343 306 18
83 722 707
51 308 384
881 639 822
874 518 941
122 904 828
27 941 549
878 339 448
398 992 440
547 969 266
323 902 254
564 681 185
219 605 406
25 735 504
533 265 563
231 414 865
689 941 344
211 72 900
514 254 121
378 492 9
862 935 618
604 469 541
928 471 50
429 732 539
425 569 718
474 396 80
620 615 102
984 707 941
482 427 203
629 41 255
156 560 173
881 666 857
41 578 158
793 695 417
781 81 933
769 835 62
988 190 695
849 900 344
826 325 6
792 750 328
55 160 70
464 628 234
993 663 834
129 19 856
581 715 221
493 310 367
122 690 138
159 453 324
759 500 62
354 488 855
155 919 560
153 534 807
444 937 791
647 83 701
47 999 633
517 372 331
98 462 660
543 594 863
505 861 402
351 685 152
429 115 136
818 530 259
794 337 306
288 755 357
634 480 229
832 226 843
175 396 480
173 267 506
36 98 109
681 53 567
66 748 944
354 298 789
867 164 734
647 411 766
460 181 902
253 752 519
534 45 211
783 895 359
784 541 77
297 411 338
940 832 8
649 628 428
169 96 699
283 360 804
809 616 816
704 630 199
493 169 587
413 512 481
398 754 660
211 204 250
415 620 173
853 995 582
66 291 930
533 650 61
649 147 800
187 437 287
741 187 162
961 465 582
98 806 963
595 315 789
225 550 4
584 88 856
834 837 367
161 889 304
25 847 682
202 483 837
738 218 836
188 841 528
398 849 52
819 329 228
532 867 534
344 915 331
810 444 852
672 314 71
459 421 695
307 223 865
832 782 904
784 436 802
202 689 992
618 938 317
347 113 576
967 53 104
80 475 640
21 615 775
624 259 497
693 151 366
810 626 226
747 737 221
645 56 215
158 262 897
604 466 876
177 243 393
571 665 12
8 180 568
15 172 772
849 88 497
333 973 452
990 255 255
407 529 63
247 332 250
362 982 443
196 820 573
746 493 94
974 496 227
39 687 755
41 580 941
239 150 172
132 84 20
316 510 677
938 94 653
524 797 592
28 675 422
668 920 673
854 512 31
652 50 299
825 439 433
608 144 966
232 425 253
238 226 823
269 953 73
978 72 64
120 262 330
974 238 165
814 848 881
401 456 989
738 46 782
918 758 786
945 106 548
6 381 936
930 714 788
107 649 559
420 228 361
851 420 707
14 290 150
211 272 662
725 481 15
901 151 74
413 836 39
389 429 482
840 869 364
811 104 819
440 809 641
438 83 417
511 933 918
602 164 831
47 189 897
143 51 958
797 871 583
896 432 19
247 311 70
231 166 399
687 686 853
294 637 858
480 148 127
989 106 160
510 690 339
351 410 505
948 126 691
543 707 560
241 135 24
314 786 731
676 485 835
844 693 36
534 233 193
397 220 928
830 518 602
893 437 439
834 363 331
718 45 846
317 720 890
484 665 245
601 546 120
459 982 791
737 494 333
127 608 302
2 817 560
934 81 631
849 389 681
933 902 368
400 730 759
430 327 532
4 588 869
80 798 292
452 450 731
226 161 549
965 901 663
385 747 332
870 396 646
788 285 919
424 17 56
359 73 568
125 133 262
446 737 503
687 776 399
836 129 782
807 893 282
294 7 24
358 9 921
696 231 443
717 101 558
287 569 113
859 632 852
958 301 187
122 663 377
210 238 846
780 976 400
18 716 859
196 641 16
200 847 999
933 408 910
351 981 975
475 127 550
802 510 616
187 504 797
835 49 492
203 209 135
999 343 101
721 955 226
659 517 694
629 737 548
86 794 896
554 59 847
153 408 949
950 83 100
270 849 556
959 497 854
955 375 45
496 402 39
271 19 758
32 394 906
527 162 653
762 979 151
3 784 834
806 458 370
356 136 587
566 994 620
34 10 694
895 587 734
508 896 717
589 489 699
397 821 272
664 324 304
587 386 117
436 970 177
634 803 570
631 857 829
181 363 165
283 697 954
62 233 878
399 206 519
127 147 692
115 9 751
445 298 361
262 597 658
147 428 867
60 760 683
47 438 318
347 159 514
459 78 802
148 521 572
54 50 690
145 39 965
897 649 996
619 179 413
367 797 724
720 106 997
883 830 64
270 882 283
163 461 226
412 18 574
476 683 633
869 557 255
907 343 600
797 775 255
879 887 38
269 449 265
469 181 457
65 257 171
495 262 758
39 157 803
710 210 629
469 744 290
388 117 487
651 946 451
191 526 856
950 946 179
398 612 714
454 203 984
388 92 554
284 78 222
205 17 441
808 463 40
417 673 928
965 166 615
679 588 676
796 899 124
624 978 564
823 227 593
957 36 247
557 3 864
840 90 391
495 177 645
105 361 990
624 795 685
366 85 967
735 798 907
945 518 370
913 514 444
489 785 265
379 912 590
38 839 623
941 966 333
936 23 35
470 993 569
523 869 993
693 459 779
104 172 726
960 17 347
882 171 198
737 785 898
301 937 812
879 462 568
9 169 120
730 408 962
965 542 555
496 161 839
897 457 8
331 510 104
156 855 322
200 486 376
325 670 210
749 197 759
955 433 146
555 198 668
170 795 653
578 128 528
520 425 518
640 885 804
384 151 819
829 569 582
252 249 821
391 184 651
297 869 801
84 945 994
373 486 924
869 245 618
684 80 425
365 701 208
703 461 393
582 597 849
844 682 549
143 448 547
0 493 359
29 100 990
782 210 239
421 130 378
715 837 91
375 389 490
88 704 781
330 784 935
947 380 859
837 17 700
498 753 68
13 315 450
406 947 306
503 132 336
269 552 202
392 720 389
701 971 877
218 255 197
732 382 764
198 825 618
754 292 758
981 785 532
227 411 905
950 766 949
471 188 607
622 412 20
90 559 632
702 908 234
994 335 776
955 73 274
269 316 550
209 678 23
418 964 608
805 484 52
430 4 708
741 687 270
136 865 90
132 753 195
542 15 53
872 37 50
626 715 642
138 558 52
767 188 10
776 427 791
206 909 961
867 100 223
400 930 797
915 909 160
697 709 155
929 848 83
945 84 581
139 910 376
739 193 169
344 27 810
246 656 459
227 172 704
882 164 766
105 395 836
762 684 855
402 397 376
280 814 86
483 404 924
909 41 406
143 566 993
557 408 241
668 453 48
961 149 325
537 145 29
692 55 322
615 665 299
417 61 215
846 918 458
716 350 328
739 890 841
857 322 314
70 665 706
448 143 47
450 391 884
462 338 815
443 479 298
842 37 405
154 254 755
349 641 113
876 63 884
103 699 16
437 674 788
22 77 514
230 250 347
822 985 36
869 441 259
435 671 763
671 638 645
131 507 103
