193 790 648
629 679 24
342 875 843
487 24 562
774 319 406
853 448 388
462 521 511
108 13 204
883 947 85
110 514 275
91 558 349
125 55 466
145 532 113
609 366 257
924 267 779
376 493 171
640 629 198
277 900 905
762 977 20
410 883 586
692 171 936
481 525 650
509 250 826
776 421 483
838 207 681
957 719 426
371 804 36
508 486 360
221 901 152
394 746 735
973 574 525
130 803 982
616 509 754
890 337 581
634 646 363
122 455 217
419 179 664
125 773 260
564 294 93
934 922 191
543 575 188
824 599 565
565 214 292
66 253 240
260 944 51
439 210 524
875 387 294
717 939 246
81 627 198
813 628 58
885 789 16
706 567 871
368 700 980
53 23 667
14 769 818
834 874 431
221 466 911
65 724 943
402 724 580
531 986 430
227 275 67
319 310 698
122 823 681
600 964 74
412 870 369
425 250 130
399 336 777
878 428 190
830 524 225
870 455 687
151 893 77
532 449 770
515 941 934
253 131 692
170 558 445
577 831 355
166 698 768
266 926 386
784 604 645
412 598 709
582 466 179
857 675 148
528 194 961
812 444 714
45 937 974
806 218 536
831 904 390
622 215 848
851 343 802
712 396 676
276 910 868
313 326 392
596 160 143
814 545 891
702 669 988
32 980 389
765 130 302
905 894 706
463 917 252
331 978 447
145 882 409
99 222 884
153 809 760
13 652 318
974 387 144
207 273 811
339 306 23
896 696 278
145 68 356
613 685 52
55 911 782
848 826 474
469 70 826
492 696 285
219 944 771
838 529 255
327 89 811
225 754 585
95 431 333
734 218 855
477 999 724
948 85 853
217 984 112
399 955 607
818 101 49
845 689 61
857 423 642
640 660 433
499 209 678
894 840 149
105 902 339
648 49 22
158 57 509
641 235 543
838 231 780
355 890 740
332 952 794
988 308 407
378 171 803
526 523 89
567 613 281
113 762 356
268 17 406
761 500 355
150 243 251
905 615 307
494 939 293
572 584 868
366 295 508
573 418 760
33 625 563
687 131 390
52 562 475
363 155 454
701 837 787
347 626 948
9 753 621
667 784 639
385 867 275
308 294 758
593 588 877
99 800 853
818 114 253
699 476 562
622 602 408
484 439 7
644 993 230
562 335 482
51 777 714
146 725 984
810 443 603
178 748 180
161 636 762
453 114 622
487 688 809
408 587 249
390 725 176
731 627 356
365 907 586
964 425 682
364 320 19
556 594 408
915 516 572
560 26 654
744 730 259
950 498 76
915 933 214
203 244 615
769 211 375
726 922 889
32 472 643
70 942 949
583 704 396
7 257 183
821 613 12
305 383 828
691 855 554
241 936 257
180 435 138
165 14 310
268 527 881
169 951 608
188 541 587
60 333 489
196 656 904
959 118 570
163 987 849
264 756 754
491 105 655
79 299 107
40 350 294
313 250 301
374 110 613
392 877 824
150 631 109
410 816 782
700 946 589
122 450 945
194 119 661
756 415 380
212 586 891
331 612 814
224 176 141
962 873 271
286 945 114
513 837 202
749 358 325
558 1 914
368 851 41
653 730 722
208 650 178
972 823 763
237 811 656
789 73 6
61 848 377
80 189 554
197 544 953
211 525 821
91 563 154
599 567 113
404 588 688
603 233 96
601 433 42
352 222 243
570 609 420
941 487 146
47 417 330
648 724 559
338 552 108
846 833 408
193 957 837
482 592 641
143 668 393
666 100 699
101 311 173
881 579 324
424 751 221
129 387 18
27 533 23
900 121 595
613 94 761
402 228 22
746 888 367
843 593 514
139 837 503
524 87 586
852 238 380
201 71 781
475 994 367
392 565 964
911 113 639
328 861 172
679 875 252
849 672 828
497 783 732
485 209 643
839 862 318
534 711 268
877 296 846
48 678 528
681 976 938
558 733 752
149 879 370
809 105 717
552 376 126
440 64 207
770 110 769
639 949 743
572 772 337
999 684 554
557 575 220
849 732 196
848 100 129
68 500 101
397 717 76
559 209 407
61 96 550
697 581 759
434 926 975
954 371 681
792 794 20
836 334 350
852 712 219
424 934 704
235 331 889
524 64 204
578 660 833
8 117 637
663 276 37
759 432 669
563 226 903
470 693 149
5 947 832
452 196 514
105 213 597
35 573 293
922 447 511
215 136 597
356 115 802
605 830 522
429 741 970
448 838 852
999 85 110
745 86 680
181 788 965
331 132 900
501 895 237
521 731 735
4 846 846
391 104 53
192 785 831
988 652 180
82 133 983
510 889 600
942 145 764
651 347 571
919 771 944
963 669 508
920 831 822
456 768 525
701 176 839
972 679 384
23 749 222
52 978 133
726 352 260
407 870 834
996 24 244
573 486 58
761 137 581
987 912 759
957 247 184
392 909 60
558 494 951
209 761 598
169 918 257
11 207 346
962 97 25
629 239 390
588 808 229
267 348 522
552 156 345
406 413 15
434 892 905
261 285 196
615 633 945
839 66 10
358 172 394
819 300 798
501 207 987
643 252 325
104 859 356
826 58 928
385 43 434
936 332 450
508 910 627
17 135 1
753 253 909
411 625 836
730 496 277
103 992 879
45 873 77
192 573 431
986 909 939
850 69 422
89 13 779
83 740 575
312 654 237
996 362 72
954 391 595
374 805 997
783 15 423
414 348 938
118 139 631
377 475 422
756 11 556
613 532 78
49 626 734
858 819 910
916 434 723
704 530 956
759 239 835
197 782 373
700 237 279
882 563 922
453 644 783
915 252 699
809 695 644
541 975 594
962 284 110
148 485 349
113 647 432
613 212 148
775 677 913
986 229 64
754 469 566
632 147 283
191 127 952
590 847 875
163 77 263
722 173 960
348 502 142
989 908 197
294 424 224
548 156 824
833 89 954
153 861 456
822 900 710
215 580 929
676 686 4
310 951 278
635 669 905
808 820 757
954 653 878
376 236 85
793 454 611
619 331 749
560 292 936
179 484 970
68 892 831
813 400 487
772 567 69
232 115 778
804 375 975
191 16 131
971 420 754
598 249 859
83 525 713
788 87 946
298 932 813
523 186 977
227 250 656
804 928 475
69 418 31
186 4 614
258 941 407
417 613 4
926 967 363
191 569 698
814 371 869
257 801 475
80 818 24
62 602 507
31 605 541
732 539 333
12 100 710
239 831 611
411 466 135
815 23 425
736 990 23
329 126 538
105 1 735
638 641 467
697 585 794
189 157 585
826 691 967
97 467 492
217 329 425
708 248 276
416 54 528
968 527 698
495 97 917
431 797 526
633 598 632
572 549 339
533 594 508
805 538 127
99 837 669
819 46 633
863 702 548
113 399 615
107 607 832
474 333 42
490 495 89
147 470 11
538 884 450
607 733 932
863 342 721
652 220 28
552 598 680
978 814 664
878 241 66
746 787 315
272 117 358
753 530 576
143 374 16
669 343 58
825 523 647
993 230 83
247 491 180
452 380 213
418 15 98
405 752 541
205 737 354
153 460 920
655 773 246
615 122 144
702 743 968
412 942 9
268 970 478
206 362 941
200 6 696
991 951 383
261 43 712
830 298 534
457 338 806
238 913 655
928 306 441
440 685 846
617 757 583
776 853 924
842 684 977
715 988 972
48 112 990
655 906 299
225 658 491
207 697 535
957 158 949
448 195 245
302 81 543
740 991 450
145 998 359
639 256 203
851 740 588
13 188 187
641 115 529
392 901 588
379 452 714
369 328 409
33 613 45
505 475 757
553 668 915
365 637 605
607 638 705
37 834 692
97 729 238
326 693 995
441 107 54
175 648 680
426 501 828
185 683 319
430 65 240
266 686 166
204 231 594
851 597 430
836 640 947
274 656 388
716 157 727
612 985 494
709 898 275
125 122 125
806 94 910
650 670 684
707 510 800
860 352 320
129 367 970
943 36 220
512 798 768
279 811 393
983 590 706
488 157 421
110 427 791
454 587 607
56 59 217
394 428 106
973 764 506
982 333 643
989 313 541
698 694 542
372 192 779
77 833 829
351 234 46
807 42 712
976 476 683
966 861 171
414 93 359
376 783 132
192 359 419
678 747 463
58 69 682
892 985 728
965 98 203
709 384 303
137 144 803
624 934 217
429 923 736
149 448 258
57 904 462
87 496 843
427 730 864
589 344 769
859 262 389
90 229 237
502 246 450
277 276 270
261 49 491
151 440 559
187 187 713
491 785 74
283 419 448
863 576 309
904 385 483
328 455 969
847 172 499
639 371 352
833 584 671
199 54 528
410 138 520
384 254 713
162 276 144
256 542 213
550 768 10
174 365 274
146 762 835
746 102 328
745 339 357
608 355 311
716 388 907
674 340 90
464 269 467
975 638 274
175 256 337
546 708 479
749 365 874
453 765 610
400 378 47
896 772 523
134 458 594
658 442 259
772 689 257
698 367 799
265 838 784
464 491 559
3 895 145
685 596 669
139 469 275
376 391 929
987 85 524
119 708 780
106 605 58
382 927 148
835 689 659
770 337 579
