250 204 890
667 405 392
540 396 656
865 271 330
436 316 797
224 849 246
266 972 891
282 498 868
563 676 8
449 357 951
75 532 507
740 11 838
160 726 663
927 375 115
948 975 746
416 305 736
777 161 54
14 304 463
514 295 536
997 294 322
493 842 926
952 998 96
255 345 677
421 686 768
147 245 510
749 261 566
436 651 506
89 948 58
523 202 528
830 831 933
627 426 765
555 411 518
652 179 756
902 735 798
99 673 999
975 92 219
217 933 536
66 534 895
379 915 203
219 798 618
4 403 351
51 441 48
988 556 211
874 632 553
595 244 208
427 740 152
690 537 989
909 1 347
870 545 166
242 733 722
621 202 343
958 594 928
634 571 269
824 729 136
204 196 560
549 971 707
407 257 50
660 873 569
844 600 939
992 620 68
701 677 663
916 819 570
843 156 317
228 161 815
996 641 769
261 985 643
84 36 655
172 31 319
937 433 1
798 215 540
246 227 787
742 980 576
362 182 129
626 91 875
960 308 262
21 720 285
0 24 466
912 619 68
844 702 957
33 452 316
238 286 254
612 808 899
16 311 600
748 639 125
584 876 80
563 404 243
985 551 747
955 485 354
616 750 344
521 707 173
642 442 241
312 414 146
835 340 634
652 389 81
172 577 122
465 948 430
226 722 652
499 152 408
387 437 8
101 940 745
413 900 159
286 573 786
359 43 420
294 446 799
592 69 828
973 876 497
32 740 883
616 405 503
260 355 298
60 752 276
294 907 308
334 680 410
459 946 192
499 90 22
416 401 513
322 364 580
58 500 161
200 578 565
585 5 663
132 280 526
73 736 508
427 460 454
428 630 987
290 56 145
0 381 16
764 71 463
746 49 761
426 742 481
293 393 262
116 522 605
965 462 157
820 515 602
930 321 953
239 805 859
146 190 580
834 436 674
906 453 376
901 97 244
613 232 585
585 907 335
856 842 557
856 118 715
228 956 892
516 220 757
536 267 149
610 833 323
554 885 856
835 420 231
677 384 705
444 561 198
88 489 211
729 503 106
446 896 245
698 510 258
971 372 170
181 916 70
857 322 9
341 589 329
434 100 888
124 675 658
66 19 426
316 828 867
49 336 975
695 227 754
629 771 773
696 675 628
225 533 88
282 219 499
617 496 676
565 136 484
784 59 870
60 971 221
918 210 865
548 868 593
583 289 730
92 814 155
819 367 19
861 129 669
530 206 222
468 408 138
656 524 853
732 510 441
180 997 513
579 833 467
276 315 266
849 10 406
667 478 469
802 797 951
271 647 515
115 623 832
602 818 905
851 814 887
282 93 162
227 835 15
15 502 179
770 341 901
950 410 161
373 208 355
987 150 226
988 788 820
170 417 602
415 825 940
662 785 730
600 132 253
164 563 580
749 434 94
29 997 261
662 431 785
921 190 935
290 56 813
531 108 370
567 19 228
458 490 957
775 152 678
978 522 504
523 814 964
147 432 340
185 15 282
426 81 58
481 658 933
381 131 767
118 69 517
757 519 986
396 787 267
733 822 462
550 603 668
965 161 280
786 795 430
218 228 399
150 448 656
527 540 317
922 32 957
18 765 37
535 275 177
710 303 396
594 16 330
0 164 63
863 972 860
934 16 763
551 448 732
724 944 303
995 365 799
345 736 685
29 942 35
676 42 650
8 56 199
242 222 462
984 241 165
310 361 191
946 649 543
438 844 625
991 636 160
115 998 756
406 890 336
57 619 457
983 128 740
441 372 893
27 492 805
134 545 488
40 994 637
294 684 920
848 379 728
504 368 34
568 453 317
152 716 263
557 124 826
148 546 350
789 851 448
505 14 120
389 834 12
447 378 448
146 195 413
109 418 755
505 122 570
120 522 628
759 424 435
15 122 930
898 558 925
44 543 512
604 964 592
237 134 728
922 898 560
695 455 125
405 378 295
644 412 945
65 568 470
367 270 702
987 714 363
23 469 460
240 705 504
396 865 40
238 162 8
72 35 33
588 456 969
981 440 709
522 871 171
837 259 633
101 994 841
232 884 390
337 151 119
997 532 647
331 181 160
516 145 25
546 11 49
517 126 770
524 12 890
610 554 580
842 735 66
642 398 504
670 900 996
238 154 477
86 868 148
