871 683 109
591 576 800
25 275 439
827 720 157
585 313 172
218 348 523
160 303 482
141 180 106
68 935 250
71 266 997
813 963 519
97 82 416
943 714 936
296 951 985
131 462 259
827 773 812
819 171 320
210 27 231
684 385 474
359 999 903
153 817 791
869 183 990
629 505 288
288 883 870
737 474 806
598 957 977
605 873 761
679 742 426
275 486 92
876 718 73
693 872 526
465 730 586
959 302 649
960 458 474
327 564 101
952 882 585
235 523 582
835 902 250
582 453 749
894 998 29
539 759 538
322 566 767
675 214 899
966 315 535
793 29 980
32 768 683
518 299 480
677 844 589
711 745 507
465 32 98
12 617 954
239 505 242
333 386 192
333 132 566
623 764 837
460 800 878
788 346 73
528 991 34
399 716 349
540 58 424
906 930 184
757 983 936
277 902 456
685 9 393
437 452 448
888 760 327
78 995 229
827 661 547
106 900 154
95 719 108
740 751 354
645 216 504
132 293 349
508 526 912
555 890 661
876 476 851
527 60 568
897 760 53
615 438 731
440 163 615
179 464 449
545 948 456
154 126 187
920 835 607
298 155 941
610 287 631
65 331 746
878 215 516
431 722 459
827 61 326
34 98 353
855 770 693
506 912 591
444 496 790
593 282 754
730 87 321
454 667 530
72 820 164
989 763 128
855 937 660
522 963 96
901 993 260
925 862 903
694 186 887
16 558 534
638 840 317
555 445 795
896 474 200
221 868 283
830 663 576
427 299 748
950 426 533
702 118 299
377 836 611
167 169 621
478 965 785
541 790 47
602 502 605
913 70 871
239 504 53
761 709 778
257 479 742
298 944 716
770 498 713
908 971 423
230 705 82
907 615 216
752 848 818
951 261 796
402 910 910
640 309 417
203 328 55
320 343 321
551 180 851
910 270 246
129 455 97
84 758 500
703 42 198
931 544 734
65 754 367
606 226 117
362 74 192
237 574 705
679 708 728
640 530 657
253 93 236
621 17 728
348 662 683
50 390 831
480 947 181
781 220 247
658 100 35
83 91 297
8 38 350
538 27 179
439 153 276
500 830 311
386 793 376
498 147 322
657 616 223
938 694 37
100 85 281
465 132 310
107 289 201
655 985 167
442 558 10
799 357 44
557 522 718
702 503 931
918 207 545
73 575 469
731 447 436
674 626 186
769 425 391
692 613 349
388 980 660
105 739 64
574 777 633
418 240 192
173 967 679
420 364 339
413 433 467
958 590 95
97 649 366
699 501 283
838 933 105
353 127 561
108 413 365
138 126 546
673 986 545
790 236 637
629 117 400
294 732 236
90 235 593
13 583 221
993 741 44
298 389 173
277 889 362
917 140 285
133 807 675
415 308 434
653 172 579
244 661 151
399 800 258
638 629 851
41 722 742
728 695 97
361 565 810
832 642 843
177 393 972
207 346 199
117 484 765
758 510 120
987 54 334
541 975 3
398 480 785
213 443 641
375 383 192
852 669 212
212 448 383
143 765 919
470 308 763
162 262 670
98 321 58
951 830 391
435 541 781
221 553 710
764 110 466
182 894 112
465 463 452
723 460 108
117 61 651
815 174 889
910 27 673
231 450 663
551 926 527
999 134 926
357 200 227
882 766 318
12 129 721
861 272 116
701 125 823
940 132 338
939 480 136
976 251 60
438 355 982
97 264 445
399 608 59
586 330 776
997 789 167
631 351 539
131 601 91
463 599 889
744 396 859
52 60 177
820 833 304
407 313 820
333 936 834
223 783 346
339 907 125
231 381 789
253 300 921
357 984 526
789 731 889
917 533 60
939 962 133
39 779 198
973 788 102
831 497 61
237 890 302
165 284 543
630 795 390
655 487 924
434 676 127
370 822 667
649 716 782
581 332 683
502 843 510
920 149 195
380 296 231
933 796 703
546 939 389
16 690 873
430 554 434
628 473 571
255 484 718
186 862 988
212 62 27
107 293 768
806 147 479
472 689 302
394 620 578
169 391 206
673 979 768
454 633 641
254 779 404
932 47 447
601 23 49
540 984 449
120 624 518
599 1 388
454 923 468
815 942 811
313 131 419
195 884 146
98 911 692
300 494 537
967 754 635
942 342 522
194 114 602
718 405 87
919 190 44
853 115 317
791 387 126
777 17 921
298 41 758
413 954 279
497 179 289
310 541 643
106 400 810
54 412 211
695 289 732
109 105 76
751 461 270
319 124 882
162 908 824
309 780 51
820 851 551
575 522 944
626 215 374
541 735 118
913 698 435
959 729 513
788 864 870
552 794 970
129 12 390
812 814 395
753 519 100
530 377 381
653 941 321
45 564 153
541 437 6
966 314 646
261 308 474
646 39 539
584 390 973
644 930 524
68 778 824
908 483 234
248 674 4
211 895 19
78 182 547
381 118 678
812 580 731
335 276 358
708 549 281
795 933 990
821 839 145
885 912 555
88 90 561
204 589 564
541 327 565
158 862 91
928 632 815
815 155 183
574 512 129
819 45 236
158 270 450
162 442 733
731 504 7
494 47 325
700 657 992
348 102 974
171 165 755
593 818 747
834 149 517
896 547 862
749 491 403
621 502 631
260 109 542
928 672 183
43 734 467
549 323 587
970 27 652
69 491 136
295 524 208
761 502 371
923 43 122
833 157 681
862 735 769
425 696 971
271 809 918
421 88 928
723 734 384
446 199 351
774 250 859
429 309 813
103 210 816
918 923 977
684 859 599
640 958 990
664 622 448
241 530 424
955 977 799
832 898 719
918 90 484
393 302 684
145 617 225
724 22 493
583 626 922
635 228 766
464 290 132
562 889 316
997 54 556
690 886 196
985 43 687
140 889 619
906 331 193
497 590 756
48 799 166
93 946 768
596 899 850
304 133 603
652 927 211
568 533 910
386 824 982
482 919 43
740 165 261
547 88 821
235 934 890
948 548 581
266 848 703
288 32 868
938 276 271
575 552 356
618 750 666
332 570 359
874 115 850
544 735 844
567 961 256
786 608 428
709 461 868
388 618 588
711 207 652
451 868 267
790 544 497
197 712 814
600 353 846
224 970 657
508 13 911
116 1 341
220 48 441
877 3 223
179 509 443
603 540 885
149 665 627
786 57 495
3 259 419
402 865 158
240 933 514
714 870 517
841 435 185
772 555 53
684 690 137
189 813 530
57 354 219
206 139 584
879 919 762
724 649 952
114 23 932
940 840 68
594 930 304
983 293 533
966 419 469
247 462 357
730 52 982
747 898 223
408 718 99
400 526 580
513 361 735
718 621 341
667 251 989
222 951 27
303 917 453
311 183 572
858 194 9
809 254 393
448 599 991
363 982 915
569 346 857
54 227 55
187 645 320
828 399 168
588 370 776
702 832 72
189 806 600
438 448 196
583 628 904
515 330 568
948 609 811
811 82 926
945 694 176
786 36 161
503 858 267
439 524 144
244 635 208
322 450 610
816 479 835
133 539 59
16 816 539
257 595 478
52 312 31
264 105 636
73 926 785
224 200 135
177 152 693
347 941 325
739 102 300
895 13 907
264 880 60
160 447 554
129 227 552
617 900 410
41 410 653
837 552 637
812 280 367
881 41 139
989 757 306
68 294 189
514 608 418
98 639 191
356 587 969
258 813 474
873 887 232
363 957 539
256 981 90
183 898 354
730 644 607
721 171 791
755 303 317
813 665 643
332 170 702
253 730 992
765 173 679
282 454 432
355 889 600
42 323 210
232 942 517
162 734 276
427 278 379
715 739 340
244 308 415
33 256 682
135 548 689
745 407 628
789 895 621
498 708 907
22 543 203
851 920 144
986 15 882
198 934 570
491 566 891
396 719 490
103 903 452
843 320 763
165 810 660
325 498 825
319 153 376
292 380 273
280 619 909
240 60 394
902 692 455
462 283 192
486 774 115
870 173 557
995 797 732
63 318 753
551 320 763
64 993 63
684 607 900
916 333 231
181 566 380
286 669 679
617 845 625
531 124 464
891 229 477
453 709 370
154 947 760
156 703 744
887 713 400
83 583 596
677 320 916
905 442 391
696 575 863
695 924 848
318 968 145
842 267 863
394 382 176
638 953 436
946 243 524
670 134 110
570 144 214
849 194 60
545 228 423
796 987 197
260 14 323
138 671 138
28 495 763
898 19 933
134 308 366
492 281 889
489 206 940
643 980 485
214 750 238
227 908 671
387 775 988
836 458 56
89 293 538
981 626 726
260 964 635
947 347 150
104 315 577
875 930 860
270 463 890
470 40 25
200 557 88
69 148 411
315 803 788
861 465 22
419 878 43
31 620 705
539 766 192
353 567 183
621 811 370
473 928 384
134 572 556
936 228 190
475 587 462
43 697 46
279 972 365
512 588 158
690 881 126
430 354 220
